step,0.2500,0.5000,1.0000,2.0000,4.0000
0,0.46238163992815906,0.06672722710150583,0.439400973613359,0.08881698264292325,0.21421681510062532
1,0.6557012512000049,0.44971980306575876,0.3897945986666515,0.22292310150375147,-0.04919933807043779
2,0.003437293673345443,0.02781168236737567,0.33488035962053864,-0.25926776490354897,0.6427943341900015
3,0.11474101458424532,0.18404884222493662,0.3078827187616328,0.4598846845941965,0.5896875525590756
4,0.48110366915722935,0.30480518008604607,0.22701430732882963,0.12329437454574674,0.27962032607362
5,0.41804286070398555,0.3069712710576756,0.2807764613279816,0.2542328693985568,0.2522413191406317
6,0.27771115467686486,0.18335923953351269,0.04360093113599795,0.3644433351023926,0.5493544302631397
7,0.3983692922472068,0.33990500220083425,0.24076510664519896,0.4079628584615859,-0.03418109236279504
8,0.2810485441129994,-0.1979751012106163,0.26395673330234976,0.05878853477322461,-0.06217576922032138
9,-0.14339420460901584,0.11904751769241644,0.2391057961825768,0.5100742559352394,0.37817205763622336
10,0.17416171458890667,-0.003296247980069433,-0.03272764457041291,0.38559438060054574,0.38624185722742144
11,0.6242855354496872,0.16760351405240728,0.20101947159085812,0.6454350894418329,-0.2391689300475877
12,0.3484166128022365,0.4893206374917514,-0.043545381348377675,0.2934742557068787,-0.029131852750000038
13,0.14577701105539784,0.27291750856540997,0.4693058726552876,0.10654029927974558,0.5304374584488623
14,0.13508383202801483,-0.09578825502919992,0.07563912390046812,0.4174899749768769,-0.00974510529146072
15,0.45925389193444754,0.49175757145057053,0.0420260867379886,-0.05228055341957817,0.21661185016547355
16,0.044508887563107905,0.3824562648427213,0.7013494070652275,0.3242697329724392,0.20350065219492292
17,0.13590201432116059,0.04591452485563114,0.13553243927152497,0.3737396692449045,0.6541007390086678
18,0.2965451075873398,0.21138601580635258,0.45768853856016445,0.6181091606174167,0.14540277171306829
19,0.23905058277837793,0.5614876563526424,0.19824058867244973,0.04085317284965397,0.5837948140895943
