step,0.0078,0.0156,0.0312,0.0625,0.1250,0.2500
0,-0.2375825905541203,0.28089147402484516,0.31526886967662276,-0.5872223220256827,-0.3360736473681993,0.22436825496522336
1,0.06881427415233486,0.10248254587437655,0.2627487891098263,0.0766321962238645,0.242113069960539,-0.08167745787179712
2,0.1114779455578575,-0.007381905646470089,-0.12373949433494788,0.2287096968397137,-0.310539610552213,0.0509857903059731
3,0.16099113344992613,-0.2360564052570639,-0.09468527441596339,-0.16910108611908367,-0.04872302982770314,-0.2540057169869476
4,0.2048248372770484,0.03146632059441574,-0.06242932143079168,-0.030355713705531896,0.2754308326942313,0.06995612548178773
5,0.18705990190503172,-0.13857897803184183,-0.01995550606553881,-0.20983697245954297,-0.2561180256530119,0.5077481863185259
6,-0.21317843213126353,0.02982220190608942,-0.3307533352376701,0.11910598771132752,0.07217313334501188,0.26840132862383337
7,0.26618366249890685,-0.1676320671961365,-0.23419222661912267,-0.11356522860599864,-0.1411859779984635,-0.16306416288875328
8,0.15649955103326957,0.3732076032566137,0.11783924413236173,0.20772295258445422,-0.18270187766538845,-0.19763958056897454
9,0.1657847550236831,0.07489184874217503,-0.44027060894853304,0.3070733995858149,-0.19532519199498777,0.46730967627562076
10,-0.4299573337126336,-0.11612278067531985,0.1080273979366921,-0.19146557394957422,-0.2248164177759952,-0.5950293306733696
11,-0.18677493756345812,-0.12886993698894994,-0.008905294100253165,0.20331685274226413,0.14906022018646517,0.05320074956016709
12,-0.38150083574241156,0.16329477146412386,0.286016773123985,0.2697355306333834,0.3619743499161499,-0.21537664367890014
13,-0.5367307287047873,-0.0696226242097954,0.1824796408344783,-0.07336669572884333,-0.007352915830412377,0.049986353010164145
14,-0.040260127920441355,0.18463711634631447,-0.1980610836779867,0.05957004874346337,0.19561226658678632,-0.14922367966595923
15,0.16596014830121045,0.2850881288419272,-0.15030173752481418,-0.12456172258553481,-0.29252109054095143,-0.20002119361049836
16,-0.17961350206901763,-0.04937028050163392,-0.18004648279313745,0.15025024944768176,-0.0154631970649927,-0.04673274632106685
17,-0.4645276719413155,0.16446950599693202,-0.04988316164667963,0.059286910497017356,0.1351012509969126,-0.013117946266121111
18,-0.00896643626306921,0.14424527209680513,0.3963413025042593,0.22637414552777266,0.3788438549786755,-0.16649263319656638
19,-0.3193697656032321,-0.5552509529786932,0.0701984338323344,0.16642816269238492,0.22926307095430856,-0.26386527353333417
